screen_name,sentiment_label
imagreektragedy,0
itsreallybcb,0
jumq13,0
ella_looli,1
lunetta_gueldry,1
ElHadary,1
emilylhauser,1
Phillipasoo,1
ryansabey,1
PaulaCatalina47,1
AsapTwelvyy,1
jeff_freitas,0
torquatto1,0
SoCalValerie,0
DannyZuker,0
JessicaBCurtin,0
VinsonGuard,1
Yiwahealthcare,0
GalisteuOficial,0
iytngulqvzapy11,0
emmmmm12345678,1
ericfhchen,1
AndreJFoltz,1
ChellSellsHomes,1
DrAnnaKMcGuire,0
charjoe2000,1
arteciaconvites,0
GP_Today,1
yasinerofc,0
NationTV22,1
nikofikacia,1
vexilloherald,0
abrighthardy,1
alice_fred,1
CBSDenver,0
LucaThousand,1
rod_bouchan,0
njgf0VnGR82vLqB,0
Shteyngart,1
paula_okie87,0
jeffwigal,1
juliust69,1
BralsinFuller,1
UnknownXGamer,0
thenuggetron,1
POLITICSandFUN,0
1JOSE_JOSE_JOSE,0
gusttavo_lima,1
umfsowmfmh753,1
tinocotania,0
akasomeguy,0
china_viale,0
laurenbanks2001,1
Pillownaut,0
lucyprebblish,1
Timmy_Bitch,1
JamiStarnes,1
ritmocaliente9,1
SeekingTheDivis,1
LizzyAshMusic,1
sarroukeikch,1
aintnosense,1
Freya6742,1
missvesb,1
Kimbrulea,0
aprilww,1
RedShoeDiaries,1
Gellyycaa,1
newsalmarrh,1
camillam1raes,0
gutofoox,1
iicey69,1
CarlosARP5,1
JohnnyTrading,0
minkingmochi,0
1D02685599,1
WalterWarren4,0
gnuself,1
danderoz,1
NOMIANSARI,1
Tigermat,1
manojmuntashir,0
BenhamouJ,1
nkhummel,1
Richardtrades2,0
SF_Gamerbabe11,0
JosephCrowe6,0
SonOfBetsy,1
theantimarsxti,1
richthekid,1
Johna_Bradley,0
ExcaliburBlack,0
MohammadKaif,1
sarahjeong,0
cyubamyo592,1
voguensays,0
onlydarktheme,1
Kyler_Sun,1
DSkinopio_bot,0
maria_pag,1
djeldar,1
Buck5123,1
Jebusdope,1
twailatwee,1
osalgoritmos,0
three1two7,1
poetranslator,0
fairpayproject,1
thebrianblack,1
CableMan727,0
CPHSRoomB103,1
ElectraQute,0
vPQUEKh7gYex3GK,1
ToonCheek_Back,0
mattca9j5,0
ItIsYourData,0
123nsab,0
LuisFonsi,1
lunayu520,1
heyliznolan,0
RannaElvie,0
ArmyCorpsNAD,0
DaniMateoAgain,1
HEATHEREIGN76,0
cffjunkie,1
roxcastellanos,0
chri_cuevas,1
sarawelch33,1
Smartassicus,0
cqrlylxnplbq281,1
ken1500,0
FloriaPerez,1
IAMDJBULLET305,1
HaRt_72,1
CalumWorthy,1
aminecraftbee,0
alcon8142,1
SharronMz,1
JrExecCoach,1
DKWinehouse,0
Nerdygirl_stats,1
Fiona33ling,1
aryaph,1
TessaCastillaeq,1
jones_dot,1
LicE6kQMVS8Sh55,1
gina_ponto,1
Vaatbeer,1
MrRondon89,1
owlcity,1
ThatPotHeadNigg,1
AveryBrohman,1
TraceyGolden,1
RockwellToshia,0
HayashiXPG,0
CasiHodge,0
buyopuyo,1
coryanne_hicks,0
tonymarseno,1
ZSouroulere,1
workwthecoach,0
waynebrown40,1
lilrich71,1
lexisb,0
netmedia_info,0
delislealleges,1
gogoggyy2000,1
Juni0208,1
FrankieJGrande,1
n0s4r3,1
barkums,0
Aalon2006,1
dianacaroruiz,0
derein_lights,1
Wallsel,0
alferdliu,1
naeIene,0
texasdemocrats,0
ASOS,1
Monchiitoow,1
WitchOfTheSith,1
EntertainmenTwt,0
danonka23,1
EffDeeEmmu,0
macgibbon,1
_socialcompass,1
Twannamae,1
tfhurstauthor,1
Stein_Bot,0
RichardDeanJMU,1
LucyLewis37,1
RPsFeeling,1
emrata,1
ridwanreedwan,1
aerith_bot_,0
coolbean100,1
HeroGraveyard,0
DavidBaumannORL,0
HDhighresporn,0
Barbarasanchezs,1
BernardiCitou,1
KeshunBaber,0
Gilgmeshlon,1
alexxsmoove,0
taylorgang0713,1
epicfaildrone,1
VoodooRue,0
SZSnow3,1
se20magazine,1
MarkCavendish,1
TravelingLawMan,0
RealPaigeWWE,0
sebastianrulli,0
WillardOfOdds,1
betomandaro,1
ciara,1
krog_meister,1
LuigiM227,0
djlackswag,0
ErikGriggs,0
saraidubai,1
b_lumenkraft,1
jomian2,1
OmarWaraich,0
JonahDispatch,0
Mz_Nelly,1
aroettey,0
Bit____,1
andrewcuomo,1
JohnCleese,1
SanremoAncheNoi,1
VaEscuderoOK,0
769513378,1
Raechaser07,1
chasebenz,1
jossxl,0
OTTAVAsongs,1
feepoupete,1
RozetaaaStone,1
qapopycajif,1
SNTrepie,0
BillGates,1
rebeccasugar,0
SanciaMarie,0
alysiaki08u63b,0
kerrylouise915,1
VielkaCecilia,0
faybprubunvsb71,1
Izziee97,1
ellisbs9,1
Naty_mp597,1
HOpeanddreaM,1
rachshabi,0
BuildingBread,1
sudusingheMM,0
CrowGarcia216,1
WrestleAndFlow,0
dcbigjohn,0
Borisizaguirre,1
cnsnews,0
_kingslick,1
majidaelroumi,1
frankie091974,1
wedaidone,1
ceamcomel,0
ashash09d,1
daniel_sharman,1
SirNalister,1
Eric_A_Beatty,0
priscilladi92x0,1
610161749,1
SnailySocks,1
Blank_Face_,0
abbynac,1
125hodson,1
BetfairExchange,1
AdelinesMommy01,0
antbase10,0
O2__KSA,1
dedyoner,1
NYStyleSalon,1
nixibot,0
CherylSharples,1
april__b,1
BRCSportsTalk,1
dickbuttify,1
JessGuzman88,0
Rosafio40018873,1
KentuckyBecky,1
AmandiOnAir,1
TabiDramaQ,0
kindra_vines,0
RoRichards24,1
ikinuki_warai,1
laurabrown99,0
Oatmeal,1
PenniesOnMyMind,1
EpiDemos82,1
will_moriarty,0
SLOinMSP,1
1IlMigliore,0
dsc243,1
ThePaulyKover,0
JordanHeredia1,0
amarjit_k,1
MarisaBersano,0
ValerieABC27,0
savvykenya,0
alathkaar,1
xingou,0
CusiFit,0
TreySongz,1
kellyamccoy,1
lilyandjamesrev,1
r_teotonio,1
naprice69,1
JaynesLawanna,1
SunnyXiong01,1
MercedesUG,1
NissRae,1
rebaisaber,1
TonyEstesFIT,1
TomKaczmarek62,1
npeerakit,1
HeelMlwany,1
DiorVargas,1
bleedaquaorange,0
SallyLyndley,1
Harryfookinstyl,1
TricksyWizard,1
Acerifolia68,1
anushthani,1
CloserOnline,1
iamdalzell,1
ThatJasonRay,0
joseph88wu1108,1
Cleiton_R_M_,1
msmcintyre24,1
conn_nation,1
SarayD,0
VisageMail,0
360Connect,1
cobain1983,1
bebodist,1
ebethsorrell,0
ClareKramer,0
tylerbwatson,1
karianlatricesn,1
ChuckHTF,1
pckomplet,1
pwolodarski,1
ProblemDrink,0
damiendematra,0
honest_lyricism,0
PreacherPain,1
mscmoose34,0
chiefdickenball,1
TheSamiSamKid,0
YoKyleATX,0
Lira_lucass,1
helenamoyaert,0
AlastorMoody6,0
barbara_coppel,1
growthesunshine,0
thekinderguy,1
ltv1066,1
halbarran2,0
TylerKupferer,1
bdunn_NCHS,1
caneloacosta,1
BHookedCrochet,0
rochellelouisee,1
chelsea_kaump,0
techledes,1
KristieEiland,1
naedine__,1
EricTheCarGuy,0
ticketcrush,1
APGorin,0
georgioarmani,1
Naya2000,0
PixlSequence,1
badgaItori,1
Zhenushechka,1
RobertLindsay,1
Peenkie2,0
sakisrouvas,1
indvrkowetrust,0
rdfrs,1
CraftyHope,1
lameesh,0
Amanda_Bril,1
oomakiemonoo,1
CharlesMBlow,0
ihopkc,1
LizRao4,0
armitageblogger,0
maxemus_mktg,0
AldonSmith,1
sugitaLOV,1
_ElevatedMind_,1
949905e897cf45a,1
493970240,1
andymiami,1
PankajPatil2557,1
cuiliangping,1
PBandJanelly_,1
realjonghyun90,1
2Hhn8,0
davidegreenwald,0
mommycanrun,0
niloy_alamgir,1
SergeiMinaev,1
majormistake_,0
HARDROCKFMSBY,0
AngelinaArmani,0
mrsfunnybones,0
ThePaulDaniels,1
toddlercouncil,1
ivano_gomez,0
TheRealGillPill,1
MartysDamnTweet,1
0t3mAvZPoDS9RTE,1
diegoescosteguy,0
DrDigiPol,0
bwa_x,1
GdaytoYou,0
Britteny_Morphi,0
MissCallyJane,1
paloma_oliverr,0
msjesseb,1
AlteaFerrari,0
Kenny_Hansen,1
thelamp,0
KeenaCherelle,0
reneoswald,1
pmedinad,1
21Mecca,1
Oondg1045,0
JhoaGomes,1
Youth_Vibz,1
GODTV,1
maitate,1
maru24,1
GenBroadcastCen,1
carlosheitoroo,1
Somecallmejon,0
DuncanBRoss,0
Arodeocowboy,1
eelainaaa,0
BobbyD_louis,0
BrookeMiranda9,1
corilin,0
MarkLRandall,0
Spinadoodles,1
Lil_WootWoot,0
GSCarrasco,0
JAdamany,0
OddFuckingBebe,0
ig10_70,1
TracyTTraffic,0
_abnormani,0
uxpcrlkujudy171,1
AndrewUpdates,1
TMcIrish,1
michaelianblack,1
cherokeeclare,1
justbaileydes,0
sapnarag,1
9689f2884b8e4d6,0
OmahaKidsDental,1
chrisburkard,1
Ma_realife,1
hdnegro,1
NewsInSG,1
DiarioOle,0
kevinpe68596003,1
_QueeenBeeeee,0
28CGiroux,0
_OlivierGiroud_,1
diggingplatinum,1
nanisochoa,0
amyhall5,1
ADAMSENN_1,0
MtTordjman,1
Itssummabishh95,1
anches,0
JoelZawada,1
Dala__3311,1
kassannndraa,1
LenaaRenee,1
LaurenCohan,0
Intensity1001,1
MBriizylaiine,1
LizePinxten,1
alejodorowsky,0
YamsTV,1
RaptureAndrew,1
gaverywilson,1
visianhong,1
xoancer,0
emojitracks,0
mmmxvjdkrthtak1,1
llhalsey,0
JoeBudden,0
munamarimwe,1
ABC3340Wendell,0
JeffWTOV9,1
lilrayquaza,0
KimKurniawan,1
TheCutestHouse,1
Gladwell,0
intelligentsk,1
palmerspenc,1
easongu,1
zobobow,1
CoachScott7763,0
tarak9999,1
emilybest,1
Gcinumzi_G,1
renda_caldwell,0
FaithPerks,1
chasingthegirl,1
SteveW_1995,1
beatysarahl,1
Coulson2020,0
henryhe2750,1
ufcgirl303,1
cueninja,0
juliannehough,1
ASAPMOB,0
sara15112001,1
Luckys666,1
alexlucero1191,1
9_of_Swords,1
robdelaney,1
crocket1995,1
deannawbu,1
BUNYAMINLIYA,0
RaheelAlhaddar,1
josedesuu,0
HereForLaughs_,1
RealDavidFuller,1
art_d_ashiken,1
CathyCheung27,1
a5wesh,1
yapartnerspatna,0
ItzABluBerry,0
ToasterKiwi,1
summerbreeze712,1
93pct_stardust,1
jaywan1989,1
NishatNYC,0
diymagazine,1
wayneholland35,0
rogerfederer,1
GRiNzTTV,0
edwinjoselo,1
Robinwindsor,0
alextomo,1
lprihar,1
z_ainun,1
Bobbyhunt20,1
Stuart_PhotoAFC,1
ChrisJohnson28,1
funkybrew,1
agua_rica,1
12hrISBNJPEG,0
aymxjmpb2992,1
NoOneIsAnybody,1
StockGains_,0
FreddyRdriguez,0
xqjvmbytek835,1
katpeck1950,1
Benzema,0
ForAmerica,1
Hukai194558,1
MatDebuchy,0
iyuliyaevdokim5,0
fanwhaaaat,1
AshleyMC2012,0
Dobieblue,0
LiaEmma22,0
start_this_up,0
Cloris_Paris,1
aaronc0027,1
RickMetters,0
BingoBits,0
angelyvette1,1
goldbrando1,1
EducatorLilibet,1
cnnphilippines,1
angomeigen,1
Army_of_Bears,1
R11Jango,1
ArefijIgnatev,0
Magan_Venom,0
anand_dubey1990,1
LuluhBibi,1
Wmah1B,1
kristinazelnick,1
greystworld,0
emin_28,1
ringing26,1
ZouEason,1
xORECKLESS,1
llcool2,1
Boutique_Bella,0
yhonachristy,1
Tpindell,1
CariDeeEnglish,1
US_Threepers,1
officefridgebot,0
jmejmg,0
615Maverick,1
BraddyChase,1
vaancypants9,1
Tylerwatkins11,1
Djmalum_,1
kjonuska,1
SalvadorVic4,0
ArmasAbrahan,0
actor_jayamravi,0
sledneck9078,0
Margari_Aziza,0
RodsRodolfo,1
mollyp927,1
Ini_Talkshow,0
kfor,1
fede1251,0
Goldenchoisan,1
AJaeLugo,0
matracaberg,1
tokiruki_akiru,1
oriolechao,1
DJZinhle,0
Deirdre10025Rad,1
gabdelro,1
steffyweffy1993,1
MichelleRiceKy,0
kelseybalimtas,1
Suzy9820,1
MjhzJamu,1
DiegoLepre,0
LucyBradshaw555,1
LeeWKnight,1
tolisv,0
TEClemente1,1
lily8586,1
Pnjabig2,1
ozkaruse,1
lwylnjoqdkjd111,1
shannonholtz,1
tiffanylloyd018,1
agnaldoduble,0
AdorableGirlRed,0
ThomasKBaldwin,1
JenniferEdw85,0
PassTheChaser,1
Riteishd,1
iam__yam,0
mdk_gul,1
ljeanjean,1
MohammedaLenaz1,1
Poly_Natasha,0
QuimMonzo,1
GabbyTy,1
adstwi,0
BlazingRoselia,0
aeiou88,1
Jordan_Banjo,0
alinecunhall,0
sd_fdn,1
katieferg,1
JeromeASF,1
MilitaryReport1,1
IslamInSpanish,1
SchadenJake,0
ellenaugustss,1
sarahrachel29,0
AnaLaSalvia,0
ShirtlessPundit,1
Chels_gill,1
shinobifm,1
PietroGrassini,1
Boomshakalakaa,1
CarlitosTwit,1
codyblurr,1
6ilsolano,1
XKAREN14X,1
vixath,0
L_hommeDeJus,1
Woodkid,1
dusty_hemp,0
brandonall3n,1
hysoo777,1
drywallmasters,0
hollybdc,0
DicksonPau,1
xqxledci1147,1
Poconggg,1
LBrianPatrick,0
TammieTw,1
thezoewood,0
guowei534,1
jrivera_music,1
CHItraders,0
terrellmapes,1
FgcHawaii,1
msbettedot,0
EgoandGreedShoe,1
hfljkj,1
CTVCalgary,1
LaurenNewsom,1
nikita2ejtmor,1
showpitch_naz,1
Adrian_Chop,1
triyazu,1
DividedHeaven,0
rochaluiz,1
cstephens2,1
amancanchange,1
MusingsOfAGirl,0
WWE_SonicMan,0
AndieLeanne,1
Lyricalswordz,0
CrystalWPDE,0
contreras_kathy,1
RachelleLynch18,1
bbcweedNlean,0
BrutalistEngine,0
rayacupler,0
mwoodwardCCT,1
liquidjaze117,1
vinogradovarev5,0
uudetsanat,0
the1975german,1
DeMarcusWare,0
ECavaniOfficial,0
juanplomeli,1
herb0730,1
ozek_ilkay,1
Hammer_Shea,0
JUNGKOOKcokr,1
b2band,1
Reg_PromoMyShit,1
macielbea_,1
AnaAguilar41,1
cookieg82,1
MoyMu23,0
Jdalmas8,1
cyntiadkins,1
MalaGeralda,0
LopezG1997,1
HIROOMI_3JSB_,1
morgandewease,1
bcuban,1
AlysonRosenfeld,1
GuchLoso,0
fallenangel7,1
PatternRandom,0
MCcentricity,1
jgray78,1
Bobby_Ibrahim,0
jcrasnick,0
rightnow6music,0
_AmorAh,0
DominicArpin,0
hxwnivphivmgo41,1
joeaaronreid,0
NH_India,1
Twinbee1970,1
mrdannyglover,0
coffee_powell,0
qjucopmldt1568,0
JeffsJeepsTexas,1
EveGlick,0
alleverleser,0
TheJohnAbraham,1
CarmaBooks,1
JoelAlfonsoLA,0
benjifede_love,1
2KWagerKing,1
nekt7777,1
kissyhjapan,1
TJAnderson1,1
KentUNCBC,0
Coony_Rawwr,1
juliewess,1
delpieroale,0
Tommie162,1
awalashaari,0
kellyoxford,1
MedBook,0
EmilAndr,1
WOLFofNOTHING,0
VAis4lovahs,1
OH_Kai_,1
peterbotting,0
chintskap,0
TommyxVercetti,1
webcentraltv,1
SignyTheSage,0
DylanGospel,1
AnittaVerdades,1
Fourty_Two,1
adelew021,1
shyam41103272,0
ranzkyle,1
vicegandako,1
preto_carla,1
mandylpeterson,1
xblxcksuit,0
rahul_rahulx988,1
youmiyamo,1
TheDanilak,1
tonyparker,1
jetta_wawi,0
Cenk_Ozkazbek,0
blakebarwick21,1
AlexPoirier4,1
tinie,0
_squishyy,0
admitckvs384,1
rachelhoff814,0
AbusadosAnitta,0
randyman216,1
sophiaabrahao,1
con2antonio,1
TomaszAndres,0
compliancememe,1
husnumahalli,1
jkilpatty,1
metehan78,1
unfollow_this0,0
CamachoRebecca1,1
louiloudlowa,1
ccastrojoana,1
Angelica3313,1
Gusbautista_,1
TVMarci,1
fullbloodfaerie,0
9490_hunhan,0
CloydTaylor,1
JeanieR28,0
Elkharthandyman,1
PRomancebyNC,0
slmaaske,0
tiffertaffers,0
trapmouf11,1
buhria,0
PrinceJiddawy,0
AmberKB,1
PossumFingers,0
DreamerChrisJ,1
danielnewmanUV,0
Goodlifeken,1
odzbsddpfs1363,1
naatalieex33,1
Ribzypooh,0
StevenWKoehn,0
its_miss_reed,1
iucslmisy1135,1
jmartNYT,0
XposureMagazine,1
lioness_0820,0
kylee_wolske,0
maledominguez2,1
Vistor_Beltran,1
NylonMag,1
KeniaViking,1
TullisGenevie,1
ParaHunts_,1
SassyGurl571,1
kimbh98,0
Anna_A_Aparicio,1
fuckdizshitttt,1
KarenFonsecaaa,0
dudleypj,1
bututar,1
BartmanPGx,1
CARLOSRucco,1
DanyAvvo75,0
Andreajg89,0
millerkills,0
KaleNamdev,1
Bcsiversen,1
shindig9,1
RachelAnnScott1,1
Ov3rdryv3,0
Turfline,1
mds_ei0_io,0
Raul_Jimenez9,0
allisterSzczepa,1
MaryamHenson,1
Bryandini,0
blfournier97,0
JerryRice,0
abcmuell,1
perclickcash,1
not_here5,1
Steph_Sukow,1
b_om_g,1
sarahchives,0
debraak,1
leafs67cup,1
BoseOfficial,0
zspolwcjnwwh553,1
ChelseaKane,1
WeddingsbyNieda,1
toddzwillich,1
Kiba_horse_bot,0
sandzmo,0
elistaple,1
prfjdadisrqb191,0
drbeckler,0
byissac,1
babyportway,0
gjhhfgjj,1
BarneyNE,1
dempsey_jones,1
jaimecamil,0
AAofficial,0
MrsPfalser,1
airdorian1,1
TheMahiraKhan,1
epanchuk,1
SMignolet,1
DonnyWinter,0
LouisT_Promo_,0
MamasConPoder,0
NAndoverMAGOP,0
justkramer,1
500DaysOfRaquel,0
tarattack,1
IAtoDC,1
katie_szostek,0
GilLibrary,1
kickingkarizma,1
VickyShu,1
nihir_phakri,1
dannymasterson,0
StacyCotton12,1
QueenLesli,0
ChristopherRude,1
CbaAntonio,1
biggin8,1
___amaminnn_,1
MaddieMchenry18,0
jimmybullard,1
JandinoAsporaat,1
emoji_pizzas,1
Darlene7212,0
svsjbzemkdlhdj1,1
DunnGerry,1
rockydawgen,0
b47inda,1
GuilloGrant,1
FrankBruni,0
dankspankey,1
LennyGoodnight,0
BiancaCartei,1
chellabella25,1
Ele_1DMD,1
Francis_Compean,1
TawnaPower,0
FaisalAbaaah,0
MarkBSchlemmer,0
tlvonpingel,1
mido_mido83,1
VictorWinyu,1
Scotty__Jai,1
advertisingweek,1
Joseph_La_Rue,0
Semanticportals,1
MikePCanvas,0
ProuudMary,1
MoniqueJowers,1
Tibvitc,1
jerm_cohen,1
1HAIsAnF,0
ASFAmerican,1
BorisBastide,0
AdamDoctolero,0
VLAVKendricks,1
jharrison9292,0
Will2565,0
sunrisebot,1
DebBissen,0
ahintofbrandy,1
vhyder708,1
LuanaPirri,1
tarojibot,1
JaylaStarr,0
itsjustmeguys86,0
eusilva,1
Cboney5419,1
amyschumer,1
prodnose,0
jhpelaez,0
TimmyRamone85,1
carlossalcido7,0
jimiuorio,0
paradis_robin,0
vicsilvstedt,1
majorie_brooks,0
XO_VANNESSA,1
Penilie,1
cheffterr,1
RAJANTVHR,1
Danniiismagic,1
mirandamossi,1
dgantena,1
OhMariy,1
KevinMazanec,1
kisywisy,1
56nashkelly,1
zgalitsky,1
IreneMelgarRuiz,1
xxjeenni,1
MsTonyaTodd,1
Stromae,1
DjangoVereecke,0
goldhandlily,1
MushroomTVXQ,1
GuillDomaniczky,0
UHSMadison,1
JessicaESanchez,1
Ladams_09,1
EamonnHolmes,0
castsilber,1
khaled74,0
julieeegan,0
drfolamay,0
MatthewZiff,0
JulieSayz,1
Buy_Odins_Beer,0
officialMYKELL,0
OtherJackieO,1
Stockguy22U,1
popsillo,1
ux_connect,1
masayuanastasia,0
ChasityWeber13,1
coniebaez,0
JulietteBought2,0
GuggyFresh,0
louistheroux,0
streetlove23,0
CedEntertainer,0
capital_sb,0
chibuezenwali92,1
jevbhxno2591,1
brianbowensmith,0
CNNEE,0
instruction_bot,0
bnbcrsmztddyc21,1
apls452,1
untaintedtea,1
domirrera,1
JavierEBS,0
ckbpctawez10,1
CirielloNina,1
becca000007,0
thealexwolfe,0
jenni__x,1
asticot31,1
ActualidadRT,0
magnus271975,1
aleshru,1
Qb3hyxSiTkIjJOB,0
kesterbrewin,1
fcmyjhtiso1204,1
earthfrommitch,1
CaliKingWorld,1
nydia_han,1
CatNamedLily,0
anywayniallx,1
srinath17121990,1
LiaMarieJohnson,1
omargaber,0
jowee0661,1
ITTINewspaper,0
HamillHimself,1
YofineI,1
Rafaela53931379,1
ColinWindebank,1
lily2_16,0
_Magazinlife_,1
FPAdventuresBot,0
Trunk,0
Cathyerig,1
TomRonJones,1
Darkstar1709,1
QuincySpa,1
PolyarcGames,1
brittflynn_,1
andrehepkins,0
SquawkStreet,0
eddieizzard,1
GRADE_Mgmt,1
jpeck1098,1
BDayspring,1
lalalalabanya,1
ChipRunsForFun,0
twisted_panic,1
bei_yu,1
ivanrhb7,1
rob1cox,1
russwest44,0
GoonersGun,1
lilngeorge,1
havethehabit,0
anguyen8796,1
AvrilLavigne,0
ulitop,1
Leakjr,0
mfvkejcebssk101,1
jazzmin_lopezz,1
AlianielloJoe,1
korniliimihail3,0
Matina2735,1
Sou_batata_Doce,0
spar1091,0
LaurenLondon,1
michell_sakurai,1
paolahse,0
Queerrilla,0
pxylwgqwraqhih1,1
Kingshay3ac,1
nathanielrip,1
fly_onion,1
CL_Wilson1,1
icebear013,1
Hary_Tanoe,0
rajuvenkat01,1
Hillal_Soudani,1
kbogyo,1
emilygracekeys,1
kaikkisanat,0
IeKalyan,1
literabook,0
KickAshWinn,1
NegodoBorel,0
AMommy2TwoBoys,1
SeattleAgent,1
Deana828,1
randompagesetc,1
Schrader_Adam,1
diggy_simmons,0
joshwhammond,1
3marr_1112,1
realdevinslim,0
ProfeReynolds,0
snoozinlucci,1
hannahenriikkka,1
AndreaWNYC,1
PJHaleyR,1
MarkFieldUK,1
zxj19983,1
xsdeoioor2206,0
ghpqqaadweeuha1,1
Breaking911,0
HeartFootprint,1
dunn_dunn3,1
UCFHamptonRoads,0
Twitch_Traglc,1
HuayaoX,1
sparksmcfly1,0
JanaBarnello,0
smithbm12,1
RichHomieQuan,0
callmebeybyy,1
kenyonreview,1
AlyssaValdez2,1
saramikaila,0
yidalimian,1
0OceOG05TGxPMPu,0
babyboidannie,0
RodrickaTaylor,0
niellzito,0
xtltdiqziypk101,1
Justinn9619,1
JKuitunen,0
nondenotative,0
pasiveagressiva,0
SGTcocopop,1
Haysann27,0
askalon_zinovev,0
priyankachopra,1
ModelCarolAlt,0
antoniacollyer,1
meghanwescombe,1
Vickvangogh,1
aknorsk,0
NewsWatchTV,0
Whitmoore319,1
Twilight1350,1
ConsueloDuval,1
Fabianvm92,0
judithacosta674,1
bittman,1
The_Huku,1
mickeyhorath,1
D8Clarice,1
ElvioDOrazio,1
ahmedzizo66,1
zulliataft,0
Gerda_AL,0
jenny10t27,1
JulioDoria21,1
mcwm,1
MYGUYMARS,0
FitzTheReporter,0
blvckyuppie,0
XlockXoyTee,0
Premrajt1,1
N_AbuBakr,0
SSantiagosegura,0
AntoGriezmann,1
siproele,1
harish2you,1
jwalll15,1
billyraycyrus,0
EatonBerube,1
DenDotson,1
emrecolak1010,0
NQbody,1
a7042237ab0f466,1
amiles007,1
wangling__chree,1
Facetious_Fab,0
NormaValentini,1
callinlexie,1
elizavetaka,0
LorisDeluxe,1
reddwarf40,0
hainsworthtv,0
tamaraistone,0
NicoleGervais12,0
JohnWisdoms,1
RNR12345678,0
5zone,1
Chai_Marques,1
pennjillette,1
jencoleICT,0
A23K12,1
nbcsandiego,1
GwynethPaltrow,1
deannabrooks,0
AbhiPaul18,0
SallyDeal4,0
esmo_88,0
yhwjyrunapv2283,1
kshzuauxsoznbz1,1
DarylGuilliams,1
DenisBrogniart,0
RifatHurrah,0
gyxpugqv1815,1
ICTYASUKAWA,1
palmbeachr,1
corinhoggard,0
carolinelittlej,0
jascurtissmith,0
MehmetKirazolu1,0
muravevvladile2,0
htjacks,1
k8tidid,0
OliviaRaeNails,0
Kirangirdhar,1
CathyHoryn,0
ikebarinholtz,1
haodongvli,1
Barbaralbuquerq,0
barrykusuma,0
DanielNewman,0
ds_texas,1
2kidsandacoupon,1
tefy1990,1
LynneMcCarthy,0
BakerMom3,1
BloodNDaStreets,1
angelica_1313,0
mavdoeslife,1
QiGOYiQJ1qwbF7l,1
yu__qi,1
BENITOfz,0
JJ_Lin,1
LoveAndyC,0
willxvm,1
0209Sooyong,1
TheReal_LilJoe,0
TwelveOhhh8,1
maomennet,1
litesugar,1
NiviaSantosRE,1
SashasHandler,0
bello_debora,1
shyrom3,1
lovebeanCFPC,1
FairyMindy,0
HereIHam,0
SanttoApego,0
BrettGleason,0
armandoma7,0
pettyspaghettti,1
welt,0
AimeeStern,0
GisselleReyes,0
AllisonBJanney,0
xxxbry,0
SoCalSydney,1
EskorbutinFTW,1
ChristianVDV,1
bonniemac79,1
Sir_Templar,1
DaltonSignature,0
fischinwater,0
LibyaLiberty,0
ArcangelPrrra,0
StevenCleavland,1
LillyStairs,1
Three4Ten,1
MrsSBillings,1
a7lafullah,1
shizheng121,1
ghostj_,1
RodBarajas,0
annalisabi76,0
Megan_theartist,1
SenCapito,1
Shea162007,1
JrDulceDeLimon,1
gracecmonroe,0
MBancroft96,1
adamlevine,0
OfficialEl92,1
BrandonWalsh_88,1
kbvycmqbrzpt658,1
carlos_rondon,0
brookeburke,0
glendakozlowski,0
Jcsbeatpage,0
Jones027Nunes,1
xoxsimply_mee,1
acdelarge,0
neon_pineapple,0
EED_sharp,1
247razz,1
melanyaguschin2,0
sujeevshakya,0
moracolina,0
adventurousness,1
evagolinger,1
JT892019,0
CaylaIron,0
Jude_Clark,1
jordanrosstv,1
byfbultgkndbki1,1
_philophobia,0
CorazonFilms,0
Digiturk,0
JustinPulitzer,0
naser9820,1
JacLaurita,0
kris10381,0
Myangle19931,1
TheStyleBoro,0
workoutfacts,1
AshleyVilliers,1
iamnotdogno,1
DocThompsonShow,0
tebehidayat,1
margeinncharge,1
mnlght6,1
Guaje7Villa,1
vika7,0
CultureShip_bot,0
tweegeemee,0
eswarachary29,1
ECarrieHowland,1
ChopBoards,1
butte_tocks,1
chakinno_baby,0
bjnovak,1
Assaadtaha,1
mroben,0
MBR_Q8,1
Kandi,1
bbc606,1
Aurackal,0
BigAlBacon,1
TenBesta,1
olaepals,0
dmgmater64,1
first_fruit5,1
Lafrangh,0
SheraBechard,0
websiteKONG,1
BKing99_,0
JanAustin88,1
CecchettiMegan,1
Dannythefink,1
justinlamour,1
IyanlaVanzant,1
hsncml,1
f33lmayrcxa,1
MusicLuvr2481,0
LiiliiVii,1
Jscmila,1
86gJY1b2LKfOrhS,0
corrie881,1
RabehSaqer,1
anitadongre,1
MichaelJAlston,1
HilOmernik,1
secretg_irl,1
abbeyboorn,1
ikomitu,1
TADAMS1959,1
GraceODeay,0
zphiiiib,0
nuriapiera,0
BuddaO_o,1
MateenKhan1000,1
goodrover89,1
tedismuisngs,0
SamMiniard,0
KReezzyyy,1
kurtanders1,1
catarinachase81,0
cieloisblue2,1
_mc_loven,1
TimTebow,0
ben_ten17,1
Alpha_Aguilera,0
kgerard,1
msKeishea,1
SpeasySpice,0
jonv1127,1
lsuboi91,1
itsantdavis1423,1
jamieandries_,1
BurstFeeds,1
Michael_Vasanth,0
LaytonTorres,1
DMZenvios,0
